CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9524071,2,1,3,M,23,2,-,B,-,-,VENTURA,OXNARD,2022
9524758,1,1,3,M,14,3,-,P,-,1,VENTURA,OXNARD,2022
9524758,2,1,2,F,51,0,3,M,G,0,VENTURA,OXNARD,2022
9524762,1,1,4,M,13,3,-,P,V,-,VENTURA,OXNARD,2022
9524891,1,1,4,M,12,6,1,P,V,0,VENTURA,VENTURA,2022
9524891,2,1,3,F,69,6,-,-,-,0,VENTURA,VENTURA,2022
9524891,3,1,3,F,69,6,-,-,-,0,VENTURA,VENTURA,2022
9524975,1,1,2,F,16,0,3,M,-,-,VENTURA,OXNARD,2022
9524975,2,1,3,F,38,4,-,P,A,0,VENTURA,OXNARD,2022
9526349,1,1,3,M,66,5,-,-,-,-,VENTURA,VENTURA,2023
9528436,2,1,4,M,59,6,0,N,V,3,VENTURA,VENTURA,2022
9528438,2,1,4,M,26,6,1,P,-,0,VENTURA,VENTURA,2022
9529294,2,1,4,M,14,3,-,P,-,0,VENTURA,OXNARD,2022
9530068,1,1,4,M,19,7,-,-,-,-,VENTURA,VENTURA,2022
9530068,2,1,2,M,19,0,3,M,G,0,VENTURA,VENTURA,2022
9530068,2,2,2,M,20,0,4,M,G,0,VENTURA,VENTURA,2022
9532085,1,1,3,M,24,4,-,P,-,0,VENTURA,OXNARD,2022
9532093,2,1,3,M,10,4,-,-,-,-,VENTURA,"SANTA PAULA",2022
9532565,1,1,3,F,44,5,0,P,-,0,VENTURA,VENTURA,2022
9532565,2,1,2,M,35,0,3,M,G,0,VENTURA,VENTURA,2022
9532565,2,2,2,M,10,0,6,M,G,0,VENTURA,VENTURA,2022
9532568,1,1,4,F,38,7,-,V,-,-,VENTURA,VENTURA,2022
9535029,2,1,3,F,45,6,-,-,-,-,VENTURA,VENTURA,2023
9536196,1,1,3,M,998,2,-,P,A,0,VENTURA,OXNARD,2022
9537087,2,1,3,F,22,4,-,P,-,0,VENTURA,OXNARD,2022
9537505,2,1,3,F,21,3,-,P,-,0,VENTURA,OXNARD,2022
9539915,2,1,4,M,13,2,-,P,V,1,VENTURA,OXNARD,2022
9540464,3,1,3,M,22,3,-,P,-,0,VENTURA,OXNARD,2022
9541374,2,1,3,M,45,4,-,P,-,0,VENTURA,OXNARD,2022
9541970,1,1,4,M,62,3,-,P,-,0,VENTURA,OXNARD,2022
9543066,1,1,4,-,53,5,-,-,-,-,VENTURA,VENTURA,2022
9544110,2,1,4,M,65,3,-,P,-,0,VENTURA,OXNARD,2022
9555574,2,1,4,M,45,7,0,P,-,-,VENTURA,VENTURA,2023
9557462,1,1,4,M,47,4,1,P,W,1,VENTURA,OXNARD,2023
9561492,1,1,3,M,54,4,-,-,B,-,VENTURA,"SANTA PAULA",2022
9561500,1,1,4,M,13,3,-,-,B,3,VENTURA,"SANTA PAULA",2022
9561501,2,1,3,M,12,4,0,P,A,0,VENTURA,"SANTA PAULA",2022
9561501,3,1,3,M,11,4,0,P,A,0,VENTURA,"SANTA PAULA",2022
9562841,1,1,4,F,17,3,1,P,V,1,VENTURA,VENTURA,2023
9564975,2,1,4,M,20,6,-,P,-,0,VENTURA,VENTURA,2023
9571669,1,1,2,M,11,0,3,M,G,0,VENTURA,OXNARD,2023
9571669,2,1,3,F,74,3,-,P,-,0,VENTURA,OXNARD,2023
9572539,1,1,4,M,13,6,-,-,-,0,VENTURA,VENTURA,2023
9572995,2,1,3,F,36,6,-,-,-,0,VENTURA,VENTURA,2023
9574465,1,1,4,M,56,4,-,P,V,0,VENTURA,OXNARD,2023
9575513,2,1,3,M,84,4,-,P,-,1,VENTURA,OXNARD,2023
9575526,2,1,3,F,16,4,-,P,-,0,VENTURA,OXNARD,2023
9575531,3,1,3,F,13,3,-,P,-,0,VENTURA,OXNARD,2023
9577326,1,1,4,M,13,4,-,P,V,0,VENTURA,OXNARD,2023
9577340,2,1,3,F,28,4,-,P,-,0,VENTURA,OXNARD,2023
9579212,1,1,4,M,46,4,-,P,A,1,VENTURA,OXNARD,2023
9579212,2,1,2,F,62,0,3,M,G,0,VENTURA,OXNARD,2023
9579889,1,1,3,F,21,6,-,-,-,-,VENTURA,VENTURA,2023
9581814,2,1,3,M,30,2,-,P,-,0,VENTURA,OXNARD,2023
9584068,1,1,3,M,62,2,-,P,-,0,VENTURA,OXNARD,2023
9584069,1,1,4,M,12,4,-,P,V,0,VENTURA,OXNARD,2023
9584511,2,1,4,M,14,4,-,P,W,0,VENTURA,OXNARD,2023
9588098,2,1,4,M,55,6,-,P,V,0,VENTURA,VENTURA,2023
9590184,1,1,4,M,33,6,1,N,V,1,VENTURA,VENTURA,2023
9590822,2,1,3,M,34,2,-,-,-,-,VENTURA,"SANTA PAULA",2023
9591341,1,1,4,F,27,7,0,P,V,0,VENTURA,VENTURA,2023
9591341,2,1,1,F,65,7,1,M,G,0,VENTURA,VENTURA,2023
9591474,1,1,4,M,59,4,-,L,B,0,VENTURA,"SANTA PAULA",2023
9592225,1,1,4,M,52,3,-,P,A,1,VENTURA,OXNARD,2023
9592256,2,1,3,F,59,4,-,P,B,0,VENTURA,OXNARD,2023
9596238,1,1,4,M,34,6,-,P,-,-,VENTURA,VENTURA,2023
9597861,1,1,4,F,29,3,-,P,-,0,VENTURA,OXNARD,2023
9597861,2,1,2,F,40,0,3,M,G,0,VENTURA,OXNARD,2023
9600943,1,1,4,M,28,3,-,P,W,2,VENTURA,OXNARD,2023
9600946,1,1,4,M,58,2,-,P,V,1,VENTURA,OXNARD,2023
9600946,2,1,1,M,23,4,1,P,W,1,VENTURA,OXNARD,2023
9603420,2,1,3,M,14,6,-,-,-,-,VENTURA,VENTURA,2023
9605144,1,1,4,M,31,6,-,-,-,-,VENTURA,VENTURA,2023
9605147,1,1,3,M,56,6,-,-,-,-,VENTURA,VENTURA,2023
9605377,2,1,3,M,69,4,-,P,-,0,VENTURA,OXNARD,2023
9605435,2,1,4,M,28,4,-,P,V,1,VENTURA,OXNARD,2023
9605517,2,1,4,F,14,4,-,P,V,0,VENTURA,OXNARD,2023
9612223,2,1,3,F,64,3,-,-,-,-,VENTURA,VENTURA,2023
9612224,2,1,4,M,56,3,1,P,W,0,VENTURA,VENTURA,2023
9612225,1,1,4,M,36,4,1,P,U,c,VENTURA,VENTURA,2023
9616315,2,1,3,M,49,6,-,-,-,0,VENTURA,VENTURA,2023
9616699,2,1,4,M,14,6,1,P,W,0,VENTURA,VENTURA,2023
9616817,2,1,4,M,15,3,-,P,-,0,VENTURA,OXNARD,2023
9617667,2,1,3,M,64,6,0,N,-,-,VENTURA,VENTURA,2023
9619647,1,1,3,M,47,2,-,M,A,1,VENTURA,"SANTA PAULA",2023
9619909,2,1,3,F,45,4,-,-,A,1,VENTURA,"SANTA PAULA",2023
9619910,2,1,3,F,44,4,-,-,A,-,VENTURA,"SANTA PAULA",2023
9622566,2,1,4,F,32,7,-,-,-,-,VENTURA,VENTURA,2023
9626546,2,1,3,M,19,4,-,P,-,-,VENTURA,OXNARD,2023
9626753,1,1,2,M,17,3,-,P,X,1,VENTURA,OXNARD,2023
9626753,1,2,4,M,16,3,1,P,V,1,VENTURA,OXNARD,2023
9626753,2,1,2,M,17,0,6,M,G,0,VENTURA,OXNARD,2023
9626753,2,2,2,M,22,0,3,M,G,0,VENTURA,OXNARD,2023
9626756,1,1,4,M,32,4,-,P,V,1,VENTURA,OXNARD,2023
9626757,2,1,3,M,23,3,-,P,-,0,VENTURA,OXNARD,2023
9626757,3,1,3,F,26,2,-,P,-,0,VENTURA,OXNARD,2023
9626760,2,1,3,M,17,3,-,P,-,0,VENTURA,OXNARD,2023
9626817,1,1,4,M,39,3,1,P,V,1,VENTURA,OXNARD,2023
9627430,2,1,3,F,55,4,-,P,-,0,VENTURA,OXNARD,2023
9627435,1,1,4,M,14,3,-,P,V,0,VENTURA,OXNARD,2023
9628621,2,1,4,M,49,4,-,P,V,0,VENTURA,OXNARD,2023
9631018,2,1,4,M,46,6,1,-,W,3,VENTURA,"PORT HUENEME",2023
9631167,2,1,3,F,59,3,-,P,-,1,VENTURA,OXNARD,2023
9635729,2,1,3,M,26,6,-,-,-,-,VENTURA,VENTURA,2023
9635731,1,1,4,M,71,6,-,-,-,-,VENTURA,VENTURA,2023
9635961,2,1,4,M,42,7,-,P,V,0,VENTURA,VENTURA,2023
9636095,2,1,3,M,81,6,-,-,-,0,VENTURA,VENTURA,2023
9640856,1,1,3,M,30,1,-,-,-,-,VENTURA,OXNARD,2024
9642289,1,1,4,M,43,6,-,-,V,-,VENTURA,VENTURA,2023
9642988,2,1,4,M,42,3,-,P,V,1,VENTURA,OXNARD,2023
9643370,1,1,4,M,25,4,-,P,-,-,VENTURA,OXNARD,2023
9643698,2,1,4,M,57,3,-,-,-,-,VENTURA,OXNARD,2023
9646985,1,1,4,M,20,5,-,-,-,-,VENTURA,VENTURA,2023
9650073,2,1,4,M,62,6,1,P,W,3,VENTURA,VENTURA,2023
9653627,1,1,4,M,14,4,-,P,V,2,VENTURA,OXNARD,2023
9653781,1,1,4,M,16,3,-,P,V,1,VENTURA,OXNARD,2023
9654011,1,1,3,F,57,3,-,P,-,0,VENTURA,OXNARD,2023
9657288,2,1,3,F,71,4,-,P,-,0,VENTURA,OXNARD,2024
9657620,2,1,3,M,21,2,-,P,U,0,VENTURA,OXNARD,2024
9657636,2,1,3,F,40,3,-,P,-,0,VENTURA,OXNARD,2024
9658115,2,1,3,M,37,2,-,P,-,0,VENTURA,OXNARD,2023
9667018,1,1,3,M,52,2,-,P,-,1,VENTURA,OXNARD,2024
9667119,2,1,3,F,29,4,-,M,P,0,VENTURA,OXNARD,2024
9667148,1,1,4,M,20,4,1,M,G,0,VENTURA,OXNARD,2024
9667148,2,1,2,F,16,0,6,M,G,0,VENTURA,OXNARD,2024
9667148,2,2,2,M,9,0,3,M,G,0,VENTURA,OXNARD,2024
9667148,2,3,2,F,2,0,4,M,T,0,VENTURA,OXNARD,2024
9667552,2,1,3,M,73,3,-,L,G,0,VENTURA,OXNARD,2024
9668542,2,1,4,M,29,2,-,P,A,1,VENTURA,OXNARD,2024
9668811,2,1,3,M,35,4,-,P,-,0,VENTURA,OXNARD,2024
9672307,1,1,3,F,38,6,0,P,-,0,VENTURA,VENTURA,2024
9672697,1,1,4,M,62,4,-,P,-,0,VENTURA,OXNARD,2024
9672707,2,1,4,M,25,3,-,P,X,0,VENTURA,OXNARD,2024
9672707,3,1,4,F,25,4,-,P,V,0,VENTURA,OXNARD,2024
9672711,2,1,3,M,31,4,-,P,-,0,VENTURA,OXNARD,2024
9672712,1,1,3,F,16,4,-,P,-,0,VENTURA,OXNARD,2024
9672963,1,1,4,M,35,6,0,P,-,0,VENTURA,VENTURA,2024
9681253,1,1,4,M,33,7,1,P,V,1,VENTURA,VENTURA,2024
9682795,1,1,4,M,41,4,-,P,-,0,VENTURA,OXNARD,2024
9684286,2,1,5,M,33,7,1,M,G,0,VENTURA,VENTURA,2024
9685122,2,1,3,M,36,4,-,-,P,0,VENTURA,OXNARD,2024
9685911,2,1,3,F,87,6,-,-,-,0,VENTURA,VENTURA,2024
9685919,2,1,3,M,14,6,-,-,P,0,VENTURA,VENTURA,2024
9685958,2,1,3,F,53,5,-,-,-,-,VENTURA,VENTURA,2024
9689245,2,1,4,M,34,4,-,-,-,-,VENTURA,OXNARD,2023
9689781,1,1,4,M,45,7,-,-,-,0,VENTURA,VENTURA,2024
9691468,1,1,5,M,29,2,-,P,-,0,VENTURA,OXNARD,2024
9697133,2,1,3,-,84,6,0,-,-,0,VENTURA,VENTURA,2024
9697134,2,1,3,M,42,6,0,P,-,0,VENTURA,VENTURA,2024
9697134,5,1,3,F,2,6,0,P,-,0,VENTURA,VENTURA,2024
9700406,1,1,2,M,13,5,2,-,V,0,VENTURA,VENTURA,2024
9700406,1,2,4,M,13,6,1,-,V,0,VENTURA,VENTURA,2024
9701326,2,1,4,M,13,6,0,P,W,1,VENTURA,VENTURA,2024
9706676,1,1,3,M,28,6,0,M,P,0,VENTURA,VENTURA,2024
9706945,1,1,4,M,46,4,-,P,V,1,VENTURA,OXNARD,2024
9706976,2,1,3,F,16,4,-,P,-,-,VENTURA,OXNARD,2024
9706993,1,1,3,M,29,3,-,P,-,0,VENTURA,OXNARD,2024
9707093,1,1,4,M,35,4,1,P,V,1,VENTURA,OXNARD,2024
9707119,2,1,4,M,25,3,-,P,V,0,VENTURA,OXNARD,2024
9707123,1,1,4,M,35,3,-,P,V,1,VENTURA,OXNARD,2024
9707125,1,1,4,M,15,4,-,P,V,0,VENTURA,OXNARD,2024
9707138,2,1,1,M,59,3,1,P,-,1,VENTURA,OXNARD,2024
9707148,2,1,3,F,69,3,-,P,-,0,VENTURA,OXNARD,2024
9707151,2,1,4,M,55,3,-,P,V,1,VENTURA,OXNARD,2024
9707154,1,1,4,M,28,3,-,P,V,0,VENTURA,OXNARD,2024
9708951,2,1,4,M,30,6,1,-,W,-,VENTURA,VENTURA,2024
9709217,2,1,3,M,23,6,-,P,-,0,VENTURA,VENTURA,2024
9713004,2,1,3,F,68,5,-,-,-,0,VENTURA,VENTURA,2024
9713005,1,1,4,M,32,6,-,-,W,0,VENTURA,VENTURA,2024
9713016,2,1,3,M,51,3,-,-,-,0,VENTURA,OXNARD,2024
9713066,1,1,4,M,15,3,-,P,V,1,VENTURA,OXNARD,2024
9713066,2,1,2,F,24,0,3,M,G,0,VENTURA,OXNARD,2024
9713565,1,1,4,M,55,6,-,-,-,-,VENTURA,VENTURA,2024
9713565,2,1,2,M,30,0,4,M,G,0,VENTURA,VENTURA,2024
9713565,2,2,2,F,28,0,6,M,G,0,VENTURA,VENTURA,2024
9716509,2,1,4,M,22,3,-,P,W,0,VENTURA,OXNARD,2024
9717845,2,1,3,M,50,3,-,P,-,0,VENTURA,OXNARD,2024
9717891,2,1,4,M,14,3,-,P,-,0,VENTURA,OXNARD,2024
9720262,2,1,4,F,15,2,-,P,V,0,VENTURA,OXNARD,2024
9720488,2,1,3,F,20,6,-,-,-,-,VENTURA,VENTURA,2024
9720588,2,1,2,M,16,0,6,M,G,0,VENTURA,"PORT HUENEME",2024
9720588,2,2,2,F,67,0,4,M,G,0,VENTURA,"PORT HUENEME",2024
9720588,2,3,2,F,14,0,3,M,G,0,VENTURA,"PORT HUENEME",2024
9720588,3,1,2,M,50,6,3,M,G,0,VENTURA,"PORT HUENEME",2024
9724324,2,1,3,M,29,4,-,P,-,0,VENTURA,OXNARD,2024
9724383,1,1,3,M,43,2,-,P,-,-,VENTURA,OXNARD,2024
9725473,2,1,3,F,24,6,-,-,-,0,VENTURA,VENTURA,2024
9727990,1,1,3,F,16,6,-,-,-,-,VENTURA,VENTURA,2024
9733547,2,1,4,F,51,5,-,P,V,2,VENTURA,VENTURA,2024
9733590,1,1,2,F,67,0,3,M,G,0,VENTURA,VENTURA,2024
9733590,2,1,3,F,50,6,0,P,-,0,VENTURA,VENTURA,2024
9733593,2,1,3,F,20,6,0,P,-,0,VENTURA,VENTURA,2024
9733682,2,1,3,F,51,2,-,P,-,0,VENTURA,OXNARD,2024
9733688,1,1,4,M,55,3,1,P,-,0,VENTURA,OXNARD,2024
9733759,2,1,3,M,56,3,-,P,-,3,VENTURA,OXNARD,2024
9739346,2,1,3,F,61,7,0,P,-,0,VENTURA,VENTURA,2024
9740324,2,1,4,F,13,7,1,P,-,0,VENTURA,VENTURA,2024
9742317,1,1,2,F,23,0,3,M,G,0,VENTURA,OXNARD,2024
9742317,2,1,4,M,65,4,-,P,V,0,VENTURA,OXNARD,2024
9742319,1,1,4,M,43,4,1,P,-,1,VENTURA,OXNARD,2024
9744616,2,1,4,M,21,4,-,P,-,0,VENTURA,OXNARD,2024
9744629,1,1,4,M,34,2,-,P,V,1,VENTURA,OXNARD,2024
9744636,1,1,4,M,17,3,-,P,-,0,VENTURA,OXNARD,2024
9744666,1,1,3,M,36,4,-,P,-,0,VENTURA,OXNARD,2024
9744750,2,1,4,M,41,3,1,P,W,1,VENTURA,OXNARD,2024
9744760,1,1,4,F,12,3,1,P,W,1,VENTURA,OXNARD,2024
9746144,1,1,4,M,58,4,1,M,V,0,VENTURA,OXNARD,2024
9746166,1,1,4,M,37,2,-,P,-,1,VENTURA,OXNARD,2024
9747147,2,1,4,M,54,7,-,-,-,-,VENTURA,VENTURA,2024
9747435,1,1,4,-,55,7,1,-,-,-,VENTURA,VENTURA,2024
9747436,1,1,4,M,9,6,0,P,W,0,VENTURA,VENTURA,2024
9751687,2,1,4,M,30,4,-,M,W,0,VENTURA,OXNARD,2024
9751747,2,1,3,M,32,4,-,P,-,0,VENTURA,OXNARD,2024
9751832,2,1,3,F,40,4,-,P,-,0,VENTURA,OXNARD,2024
9751832,3,1,3,M,10,4,-,P,-,0,VENTURA,OXNARD,2024
9751835,2,1,4,M,32,4,-,P,-,1,VENTURA,OXNARD,2024
9752164,1,1,4,M,31,6,0,P,V,1,VENTURA,VENTURA,2024
9752164,2,1,2,M,26,0,6,M,G,0,VENTURA,VENTURA,2024
9752166,2,1,4,-,37,6,1,P,V,0,VENTURA,VENTURA,2024
9752181,1,1,4,F,58,7,-,P,V,0,VENTURA,VENTURA,2024
9752767,1,1,4,M,28,6,0,P,V,0,VENTURA,VENTURA,2024
9754648,2,1,3,F,19,4,-,-,P,0,VENTURA,OXNARD,2024
9754664,1,1,3,M,62,3,-,P,-,0,VENTURA,OXNARD,2024
9754701,1,1,4,M,44,4,1,P,V,-,VENTURA,OXNARD,2024
9754716,2,1,1,M,17,4,1,L,H,0,VENTURA,OXNARD,2024
9754716,3,1,3,M,35,4,-,P,-,1,VENTURA,OXNARD,2024
9754718,2,1,3,M,39,4,-,P,-,0,VENTURA,OXNARD,2024
9760219,2,1,3,M,16,6,0,-,P,0,VENTURA,VENTURA,2025
9760220,2,1,3,M,21,7,-,-,P,0,VENTURA,VENTURA,2025
9760356,1,1,4,M,16,4,-,P,-,0,VENTURA,OXNARD,2024
9760957,1,1,4,M,26,7,0,P,V,0,VENTURA,VENTURA,2024
9761272,1,1,2,F,4,0,6,M,R,0,VENTURA,OXNARD,2024
9761272,2,1,3,F,26,4,-,P,-,1,VENTURA,OXNARD,2024
9761632,1,1,2,M,46,0,3,M,G,0,VENTURA,OXNARD,2024
9761632,2,1,3,M,19,4,-,P,-,0,VENTURA,OXNARD,2024
9763389,2,1,4,M,50,3,0,P,W,0,VENTURA,VENTURA,2024
9763415,1,1,4,M,80,5,1,P,V,1,VENTURA,VENTURA,2024
9763428,1,1,4,M,18,3,-,P,A,2,VENTURA,OXNARD,2024
9763429,1,1,4,M,13,4,-,M,A,0,VENTURA,OXNARD,2024
9763429,2,1,2,F,34,0,6,M,G,0,VENTURA,OXNARD,2024
9763472,1,1,2,M,16,0,4,M,G,0,VENTURA,OXNARD,2024
9763472,1,2,2,M,16,0,2,M,G,0,VENTURA,OXNARD,2024
9763472,1,3,2,M,15,0,5,M,G,0,VENTURA,OXNARD,2024
9763472,2,1,3,M,15,4,-,-,-,-,VENTURA,OXNARD,2024
9763625,2,1,4,M,14,4,1,P,V,1,VENTURA,OXNARD,2024
9764545,2,1,3,F,49,6,-,-,-,-,VENTURA,VENTURA,2025
9765373,2,1,3,M,38,4,-,P,-,0,VENTURA,OXNARD,2025
9765380,1,1,4,M,42,4,-,P,V,0,VENTURA,OXNARD,2025
9765582,2,1,3,F,59,3,-,P,-,0,VENTURA,OXNARD,2025
9765694,2,1,4,M,36,6,0,P,-,1,VENTURA,VENTURA,2025
9765889,1,1,4,M,38,6,1,P,V,0,VENTURA,VENTURA,2025
9765889,2,1,2,M,42,0,3,M,G,0,VENTURA,VENTURA,2025
9765984,2,1,3,M,85,3,-,P,-,0,VENTURA,OXNARD,2025
9765985,1,1,1,-,998,3,1,-,-,1,VENTURA,OXNARD,2025
9765987,1,1,3,M,83,2,-,P,-,1,VENTURA,OXNARD,2025
9765987,2,1,2,M,1,0,6,M,P,0,VENTURA,OXNARD,2025
9765987,2,2,2,M,5,0,4,M,Q,0,VENTURA,OXNARD,2025
9766670,1,1,3,M,37,6,-,-,-,-,VENTURA,VENTURA,2025
9766882,1,1,2,F,55,0,3,M,G,-,VENTURA,VENTURA,2025
9766882,2,1,4,F,43,7,1,P,V,-,VENTURA,VENTURA,2025
9767216,2,1,4,M,25,5,1,-,V,3,VENTURA,"PORT HUENEME",2025
9769335,3,1,3,F,47,6,-,-,-,-,VENTURA,VENTURA,2025
9771791,1,1,4,M,49,3,1,P,V,-,VENTURA,VENTURA,2024
9772072,2,1,3,M,73,4,-,N,P,0,VENTURA,OXNARD,2024
9772217,2,1,3,M,21,4,-,P,-,1,VENTURA,OXNARD,2024
9777721,1,1,4,F,55,6,-,-,-,-,VENTURA,VENTURA,2025
9777724,1,1,3,M,11,4,-,P,-,0,VENTURA,VENTURA,2025
9781632,1,1,2,M,19,3,3,L,H,0,VENTURA,OXNARD,2025
9781632,2,1,3,M,40,2,-,P,-,0,VENTURA,OXNARD,2025
9781632,3,1,3,M,27,4,-,P,-,0,VENTURA,OXNARD,2025
9781632,4,1,3,M,45,4,-,P,-,0,VENTURA,OXNARD,2025
9782430,2,1,3,F,50,3,-,-,P,0,VENTURA,OXNARD,2024
9784191,1,1,4,M,48,3,-,P,-,0,VENTURA,OXNARD,2024
9786001,1,1,2,M,19,0,3,B,-,0,VENTURA,OXNARD,2024
9786001,2,1,3,-,40,1,-,-,-,-,VENTURA,OXNARD,2024
9786011,1,1,3,M,69,1,-,-,-,-,VENTURA,OXNARD,2024
9786361,1,1,3,M,64,1,-,P,-,0,VENTURA,OXNARD,2023
9788642,2,1,4,M,48,6,1,P,Y,1,VENTURA,VENTURA,2025
9788647,1,1,3,F,58,6,-,-,-,-,VENTURA,VENTURA,2025
9792670,1,1,3,M,42,6,0,P,-,0,VENTURA,VENTURA,2025
9800278,1,1,4,M,57,4,1,P,A,1,VENTURA,"SANTA PAULA",2024
9800282,2,1,3,F,64,4,-,-,-,-,VENTURA,"SANTA PAULA",2024
9802489,2,1,3,M,93,2,-,P,-,-,VENTURA,"SANTA PAULA",2024
9802504,1,1,1,M,13,3,-,P,A,0,VENTURA,"SANTA PAULA",2024
9802525,2,1,3,F,40,3,0,P,A,0,VENTURA,"SANTA PAULA",2024
9802572,2,1,4,M,40,4,1,P,-,-,VENTURA,"SANTA PAULA",2024
9802849,2,1,3,M,25,3,-,N,B,0,VENTURA,OXNARD,2025
9804788,2,1,3,F,78,6,0,P,-,0,VENTURA,VENTURA,2025
9804791,1,1,4,M,13,7,1,P,W,1,VENTURA,VENTURA,2025
9805760,2,1,3,F,70,4,-,M,P,0,VENTURA,OXNARD,2025
9807016,2,1,3,F,36,4,-,-,P,0,VENTURA,OXNARD,2024
9807081,1,1,4,M,44,6,0,-,P,1,VENTURA,VENTURA,2025
9807173,1,1,3,F,49,5,-,-,-,-,VENTURA,VENTURA,2025
9807238,1,1,4,M,25,4,-,P,W,2,VENTURA,OXNARD,2025
9809910,1,1,4,M,28,4,-,P,V,3,VENTURA,OXNARD,2025
9810131,1,1,4,M,56,3,-,P,V,1,VENTURA,OXNARD,2025
9810251,1,1,2,-,998,3,2,P,X,1,VENTURA,VENTURA,2025
9810251,1,2,4,M,15,3,1,P,W,1,VENTURA,VENTURA,2025
9814246,2,1,3,F,12,6,0,P,-,0,VENTURA,VENTURA,2025
9814246,3,1,3,F,12,5,0,P,-,0,VENTURA,VENTURA,2025
9814248,1,1,2,M,72,0,3,M,G,0,VENTURA,VENTURA,2025
9814248,2,1,4,F,68,6,0,P,Y,0,VENTURA,VENTURA,2025
9814259,2,1,4,F,52,7,1,P,V,0,VENTURA,VENTURA,2025
9814478,1,1,4,F,13,3,1,P,Y,-,VENTURA,VENTURA,2025
9814478,1,2,2,F,13,3,2,P,Y,-,VENTURA,VENTURA,2025
9814478,2,1,2,F,39,0,3,M,G,0,VENTURA,VENTURA,2025
9814478,2,2,2,M,4,0,6,M,Q,0,VENTURA,VENTURA,2025
9814478,2,3,2,M,3,0,4,M,Q,0,VENTURA,VENTURA,2025
9815155,1,1,4,M,26,4,-,P,-,0,VENTURA,OXNARD,2025
9815274,1,1,4,M,32,3,-,P,V,1,VENTURA,OXNARD,2025
9815274,2,1,2,F,36,0,3,M,G,0,VENTURA,OXNARD,2025
9815304,1,1,4,M,12,4,-,P,V,0,VENTURA,OXNARD,2025
9816995,2,1,3,F,66,3,-,P,-,-,VENTURA,OXNARD,2024
9817995,1,1,1,M,63,4,1,L,B,-,VENTURA,OXNARD,2025
9817995,2,1,3,M,46,3,-,P,-,0,VENTURA,OXNARD,2025
9818030,1,1,4,F,27,4,-,P,V,0,VENTURA,OXNARD,2025
9819183,1,1,4,M,35,6,-,-,-,1,VENTURA,VENTURA,2025
9819188,2,1,4,M,15,6,1,P,V,0,VENTURA,VENTURA,2025
9820228,2,1,3,M,56,6,0,P,-,0,VENTURA,VENTURA,2025
9820802,1,1,4,M,67,4,1,P,W,0,VENTURA,VENTURA,2025
9820812,2,1,4,M,15,6,0,-,-,0,VENTURA,VENTURA,2025
9821246,1,1,3,-,19,6,-,P,-,0,VENTURA,VENTURA,2025
9822421,2,1,4,M,62,5,1,P,V,1,VENTURA,VENTURA,2025
9824217,2,1,1,F,25,6,-,-,P,1,VENTURA,VENTURA,2025
9825447,1,1,1,F,84,2,1,M,P,0,VENTURA,VENTURA,2025
9825448,1,1,3,M,32,5,0,P,-,0,VENTURA,VENTURA,2025
9825448,2,1,2,F,46,0,3,M,G,0,VENTURA,VENTURA,2025
9825463,2,1,4,M,32,6,1,-,-,-,VENTURA,VENTURA,2025
9827155,2,1,3,F,39,6,-,-,-,0,VENTURA,VENTURA,2025
9827155,3,1,3,F,59,6,-,-,-,0,VENTURA,VENTURA,2025
9829674,1,1,4,F,35,6,-,-,W,0,VENTURA,"PORT HUENEME",2025
9830037,2,1,4,M,39,7,-,-,V,0,VENTURA,"PORT HUENEME",2025
9832816,2,1,1,M,46,3,-,M,G,3,VENTURA,OXNARD,2025
9832844,2,1,3,F,31,7,-,-,-,-,VENTURA,VENTURA,2025
9832872,1,1,4,M,11,3,-,P,V,0,VENTURA,OXNARD,2025
9832872,2,1,2,F,68,0,3,L,G,0,VENTURA,OXNARD,2025
9833896,1,1,2,F,22,0,3,M,G,0,VENTURA,OXNARD,2025
9833896,2,1,4,M,16,3,-,P,-,0,VENTURA,OXNARD,2025
9871558,2,1,3,M,16,3,-,P,-,0,VENTURA,OXNARD,2025
9871568,1,1,4,M,19,3,-,P,V,1,VENTURA,OXNARD,2025
9871612,1,1,4,M,31,6,-,-,V,0,VENTURA,VENTURA,2025
9873949,1,1,3,F,32,6,0,-,-,0,VENTURA,VENTURA,2025
9876740,2,1,3,M,26,2,-,P,-,0,VENTURA,OXNARD,2025
9876740,3,1,3,F,29,4,-,P,-,0,VENTURA,OXNARD,2025
9877206,1,1,4,M,46,4,-,P,A,1,VENTURA,OXNARD,2025
9882217,2,1,4,F,57,3,-,P,-,0,VENTURA,OXNARD,2025
9882423,2,1,3,F,18,3,-,P,-,0,VENTURA,OXNARD,2025
9883552,1,1,4,M,16,5,1,P,V,1,VENTURA,VENTURA,2025
9883552,2,1,2,M,9,0,3,M,G,0,VENTURA,VENTURA,2025
9883635,2,1,4,M,63,6,0,P,V,1,VENTURA,VENTURA,2025
9883635,3,1,4,F,61,7,0,P,V,1,VENTURA,VENTURA,2025
